0.913876333,0
1.062058968,0.062058968
1.406522357,0.406522357
0.649085732,0
1.178546748,0.178546748
0.782548074,0
1.188651599,0.188651599
1.156696903,0.156696903
0.983310896,0
0.511844413,0
0.414359697,0
1.2509335,0.2509335
1.465322759,0.465322759
1.092108206,0.092108206
1.569188132,0.569188132
1.048497279,0.048497279
1.027693127,0.027693127
2.458716009,1.458716009
0.993859576,0
0.50694429,0
0.661471044,0
0.653822968,0
0.842908416,0
1.309020691,0.309020691
0.819444525,0
0.921298321,0
0.728347615,0
1.026652696,0.026652695
0.765899207,0
1.078357327,0.078357327
0.965106357,0
1.508848599,0.508848599
0.85404746,0
0.679993804,0
1.383287583,0.383287583
1.120322275,0.120322275
1.759270554,0.759270554
1.357050673,0.357050673
1.853389388,0.853389388
1.448184645,0.448184645
0.891401001,0
0.841545593,0
1.127026987,0.127026987
0.527499112,0
0.884850528,0
0.801162976,0
1.02935762,0.02935762
0.445438293,0
1.141841378,0.141841378
0.898544238,0
1.204650153,0.204650153
1.512669941,0.512669941
0.612778543,0
0.915550077,0
0.680760891,0
1.146316425,0.146316425
0.623249785,0
1.035510528,0.035510528
0.765258156,0
1.133661414,0.133661414
1.287482534,0.287482534
1.560387488,0.560387488
0.592308935,0
0.760783059,0
1.287310915,0.287310915
1.685329145,0.685329145
1.89635811,0.89635811
1.823053072,0.823053072
1.214332431,0.214332431
1.339886992,0.339886992
1.258254649,0.258254649
0.895530437,0
1.126568374,0.126568374
0.542578714,0
0.896426429,0
0.769243267,0
0.876757761,0
0.821957935,0
0.638739309,0
0.985039471,0
0.834713946,0
0.52260568,0
1.410165723,0.410165723
0.634576602,0
1.379728803,0.379728803
0.843806739,0
1.423344252,0.423344252
1.197203324,0.197203324
0.492010474,0
1.334644593,0.334644593
0.586176818,0
1.214884084,0.214884084
1.394638545,0.394638545
0.911926417,0
0.896573934,0
0.500614348,0
1.105394193,0.105394193
1.500526665,0.500526665
0.812698719,0
0.525795621,0
0.919039325,0
1.413013348,0.413013348
0.81852217,0
0.460337069,0
0.749061905,0
0.619000785,0
1.144447032,0.144447032
1.104593141,0.104593141
1.848586115,0.848586115
1.274470707,0.274470707
1.519391682,0.519391682
0.759933525,0
1.002743314,0.002743314
1.322860471,0.322860471
1.242228633,0.242228633
0.865065176,0
1.406066286,0.406066286
2.077959924,1.077959924
1.038491844,0.038491844
1.571311156,0.571311156
1.120977063,0.120977063
0.859461829,0
1.467094216,0.467094216
1.278129001,0.278129001
0.473318568,0
1.00585641,0.00585641
0.646961914,0
0.833799987,0
0.887216101,0
1.285225065,0.285225065
0.661925045,0
0.746746522,0
1.016389508,0.016389508
1.158765283,0.158765283
0.548929942,0
0.989201863,0
0.814189019,0
1.000163701,0.000163701
0.667011972,0
0.613532111,0
1.346800533,0.346800533
1.845289171,0.845289171
1.023433177,0.023433177
0.559669755,0
0.896054989,0
1.781869178,0.781869178
0.56460985,0
0.725152823,0
1.155356372,0.155356372
1.417235317,0.417235317
0.514984112,0
1.029903472,0.029903472
2.078655155,1.078655155
0.867735532,0
0.780041046,0
0.858260701,0
0.772589607,0
1.210942497,0.210942497
1.065308188,0.065308188
1.31153851,0.31153851
1.133676297,0.133676297
1.159122432,0.159122432
1.339562829,0.339562829
1.55479759,0.55479759
0.848711277,0
0.852898025,0
2.192194364,1.192194364
0.810775799,0
0.97336097,0
0.960637421,0
1.265025689,0.265025689
0.742105944,0
1.101758526,0.101758526
0.579688894,0
1.531417364,0.531417364
1.436957919,0.436957919
2.25571286,1.25571286
2.172716093,1.172716093
1.145626057,0.145626057
1.199822712,0.199822712
1.787146449,0.787146449
0.695232553,0
1.32570974,0.32570974
1.1683751,0.1683751
1.591613348,0.591613348
1.077633956,0.077633956
1.587946192,0.587946192
1.956367975,0.956367975
0.626142237,0
0.77582106,0
1.341651425,0.341651425
1.162880269,0.162880269
0.41347503,0
1.082001477,0.082001477
1.056445974,0.056445974
1.309546154,0.309546154
0.764123708,0
1.207676545,0.207676545
0.628235518,0
1.408759778,0.408759778
1.407435307,0.407435307
0.589498315,0
1.307001908,0.307001908
0.97385913,0
0.927410346,0
0.690465146,0
0.965121178,0
