0,1,2,3,4,5,6,7,8,9,
3.64,0.4262342043,-0.1868547226,0.1015783192,0.08663041402,0.07998639648,-0.01994498273,0.07640837556,-0.2767918547,-0.07533824666,-0.04257473779,
3.66,0.4409464885,-0.2303983624,0.08497398455,0.1442540423,0.05550884791,-0.002544341338,0.09027015091,-0.2975706782,-0.07767971454,-0.01838962183,
3.68,0.4471684502,-0.2082866698,0.1187638596,0.1574724088,0.04528593587,0.0452673106,0.06204931333,-0.3035367443,-0.07519896201,-0.01334985121,
3.7,0.4727676915,-0.1566460544,0.08963583545,0.1867249533,0.0102378732,0.06901289085,0.01247867974,-0.280619193,-0.04672368625,0.07965977008,
3.72,0.4730497466,-0.1745440127,0.05643412066,0.136279988,0.01849614328,0.0461240644,0.01131713949,-0.2439275051,-0.1100960905,0.06092677592,
3.74,0.4974760966,-0.1989396824,0.07864927184,0.1318167917,-0.01440295757,0.06557764384,0.01334030561,-0.1939657266,-0.1236030407,0.02470858753,
3.76,0.5336972023,-0.1807877646,0.07723704964,0.1328516604,-0.009024833134,0.1109712954,0.05038349164,-0.2524493333,-0.1342532132,-0.0156108356,
3.78,0.4999169227,-0.1824359153,0.1022319171,0.1706960542,-0.04178907821,0.1040370012,0.0690399245,-0.2208143583,-0.08404693762,-0.02400742146,
3.8,0.4793722379,-0.1452721558,0.1030952121,0.1935623318,0.0005267670603,0.1112007753,0.03337888034,-0.2290984652,-0.1222038272,-0.01279730348,
3.82,0.4930830416,-0.1495479937,0.1047746912,0.1658062302,0.01579256742,0.1154771565,0.01352385422,-0.2384314772,-0.05286896605,-0.0250667469,
3.84,0.4975236215,-0.1820160705,0.1285427655,0.17053779,-0.01157085072,0.1159993224,0.007386022916,-0.1808713333,-0.0219994041,-0.02564305148,
3.86,0.4384078725,-0.1537034442,0.1045737492,0.1815190953,0.01512157907,0.120109176,-0.03920087354,-0.1645118975,0.008759784706,0.0326646992,
3.88,0.4398198398,-0.1298013209,0.08903644195,0.1763042797,0.05637055502,0.08790717671,-0.04318128493,-0.1233504835,-0.003828526397,0.04771927275,
3.9,0.4396782114,-0.1398676273,0.08858959266,0.1762683421,0.0680204673,0.0600468474,-0.05895908855,-0.1766938976,0.03608101225,0.02987754475,
3.92,0.4531799279,-0.1830672754,0.05935582316,0.2253925427,0.09022222402,0.06243259571,-0.04843766156,-0.1884691319,0.0550850019,0.04186107166,
3.94,0.4322915436,-0.1450881474,0.0277446293,0.2470244299,0.06536742612,0.03375692187,-0.02827083812,-0.2016134603,0.05752656024,0.07868298757,
3.96,0.4408643966,-0.147490803,0.04186184979,0.2385753473,0.06402273592,0.01595121528,-0.02402039658,-0.2236804202,0.07095160498,0.02881527473,
3.98,0.4077096438,-0.1292285258,0.03909006646,0.2539583642,0.08753649891,0.01543254086,-0.003336450802,-0.2099971161,0.07495500077,0.0249982694,
4,0.426929442,-0.1253701988,0.04614046064,0.2684658858,0.09522571029,0.005530325494,0.001101489248,-0.1878855346,0.07659068478,-0.006348258544,
4.02,0.4454446872,-0.1282892726,0.05703652845,0.2744415846,0.07215442957,0.04042510242,-0.007743023977,-0.1856964226,0.05096404147,-0.03535007973,
4.04,0.4082317306,-0.0954011347,0.007735312325,0.2188634659,0.09945381089,0.06398641796,-0.06419308412,-0.1863615681,0.02047501971,0.01200245254,
4.06,0.4225946382,-0.06940642277,-0.03810055437,0.2202629907,0.09388860241,0.0660649665,-0.0323498692,-0.1340069608,0.03703770149,-0.01042360508,
4.08,0.4176560566,-0.08404594275,0.01680606918,0.2102779569,0.09113311868,0.07398030975,0.0082386275,-0.1543478894,0.04329538731,0.01271721489,
4.1,0.4096840783,-0.08883912632,0.03310648671,0.2337899682,0.142040258,0.1187377895,0.002277019237,-0.1285927903,0.04616805064,-0.02097733824,
4.12,0.3828404226,-0.1458716947,0.01241459744,0.2476792867,0.1254026678,0.1580764985,0.01206634328,-0.1089919282,-0.009854749558,-0.03206861329,
4.14,0.3781664669,-0.1445116193,-0.001563073013,0.232574205,0.1570196977,0.1513973791,0.03857981355,-0.08324141711,-0.02413257449,-0.07329930322,
4.16,0.327403967,-0.09732603551,-0.02503802973,0.2086178229,0.155667557,0.1327506244,-0.00160079684,-0.07151587443,-0.02873515676,-0.0643052231,
4.18,0.2809523236,-0.1167497969,-0.0495047141,0.1463600601,0.1606699653,0.1454571676,-0.03451889389,-0.04057866198,-0.06861339591,-0.04345721025,
4.2,0.3134293928,-0.1421797206,-0.07339143022,0.1164997971,0.1227394311,0.1398561806,0.007313209817,-0.03036233248,-0.0456008511,-0.03469126809,
4.22,0.3028707781,-0.171414542,-0.09136419174,0.04756561396,0.08595163821,0.1193376087,0.02892786829,-0.03737839104,-0.0573889038,-0.06034605684,
4.24,0.3091174912,-0.2215494804,-0.08558454919,0.04623706156,0.08072625219,0.1143079796,-0.02087089505,-0.02367643749,-0.01493833205,-0.06117973141,
4.26,0.3229194415,-0.2022029479,-0.06117085113,0.009466584521,0.05825503272,0.1231042555,-0.03998328733,-0.03090268136,-0.03120007366,-0.1068762861,
4.28,0.3501898569,-0.1212731372,-0.04465248773,0.05272468271,0.06513446182,0.0933829058,-0.0411616729,-0.02097980432,-0.001816360056,-0.1154321295,
4.3,0.3319189547,-0.1115695992,-0.03383623867,0.06705541198,0.08471400256,0.1020578406,-0.01366316232,-0.004102413901,0.02882648536,-0.06379780548,
4.32,0.3267303992,-0.133263308,-0.1051299898,0.05069814925,0.1032084465,0.07871832717,-0.04918908303,-0.004011678526,0.03703980762,-0.03021202999,
4.34,0.2948204467,-0.1644970536,-0.1231079403,0.06029867169,0.1330112378,0.1259672773,-0.0488541138,0.0268810112,0.02693847633,-0.04154969926,
4.36,0.2666780313,-0.1223819022,-0.1120458953,0.09293692336,0.1449328615,0.1213053262,-0.03445677396,0.01108575328,0.008664723744,-0.05942389039,
4.38,0.2481874395,-0.112841236,-0.09103590291,0.06771295598,0.1355035588,0.0583120952,-0.01234003279,0.02814614556,0.009448157134,-0.05471972226,
4.4,0.240389304,-0.1063692455,-0.1286013401,0.05716973486,0.1637878299,0.04799279177,-0.01749361204,0.00449012122,0.02099834478,-0.07075517625,
4.42,0.2582897533,-0.1063004539,-0.08856073076,0.07104091723,0.1939427566,-0.01648386892,-0.04933283189,0.01076755725,0.03714138135,-0.1132166014,
4.44,0.248000815,-0.1234859728,-0.133032735,0.05255229885,0.170498861,-0.02695140985,-0.09372533899,0.006479630192,0.02308232041,-0.09510763876,
4.46,0.2340250896,-0.1007063025,-0.1651764896,0.03382709727,0.212060347,-0.01265033032,-0.1047515781,0.0351244063,0.09554468272,-0.07544819848,
4.48,0.2253012065,-0.1482533233,-0.2149809046,0.02919967699,0.2145833563,-0.01709058598,-0.1342415763,0.04865287714,0.128108201,-0.1043424264,
4.5,0.2478613202,-0.1205950637,-0.1983083661,0.02479161356,0.2328203531,0.0241092472,-0.181896685,0.008796459128,0.1384594252,-0.07921885227,
4.52,0.2207932712,-0.1582820799,-0.2042908341,0.01268453071,0.2805170147,0.0129331901,-0.1874771559,0.01426303366,0.1430921576,-0.07280379633,
4.54,0.1804234883,-0.1633292731,-0.2157984338,0.01129808421,0.2850426079,0.03259494131,-0.1824720002,-0.001185013006,0.1614723667,-0.07048269154,
4.56,0.1525865598,-0.1424458694,-0.1664919545,-0.005291905557,0.2629481309,0.03616820303,-0.205782932,-0.04760408667,0.1270804113,-0.05483111277,
4.58,0.1110081654,-0.1053605182,-0.1753836146,0.02252901955,0.2541564758,0.009484409427,-0.1957213856,-0.03841324381,0.06604050494,-0.08711011726,
4.6,0.07979384898,-0.03481862143,-0.1639980683,-0.0003931840948,0.284064016,0.03752696682,-0.1931210783,0.01734008815,0.01631217015,-0.1122870746,
4.62,0.0534341844,-0.08270247674,-0.1849941225,-0.01757372579,0.3057788537,0.0324146977,-0.1903222166,0.03793148334,0.02179740217,-0.1309525319,
4.64,0.08196373133,-0.07727755818,-0.1747123444,-0.006677792073,0.3285580137,0.05101380609,-0.1852643148,0.05829472124,0.03384513233,-0.1425051787,
4.66,0.004569765597,-0.0931434489,-0.1941806269,0.02760669058,0.3053968129,0.08347923521,-0.1788110161,-0.004321823536,0.09450672572,-0.124584006,
4.68,0.05114339121,-0.1350215401,-0.1742146408,0.03801729604,0.2949911672,0.07667045012,-0.1361926342,0.04147767362,0.06507350214,-0.1379983901,
4.7,0.06136237262,-0.1179576006,-0.2192002184,0.01365408692,0.2948220965,0.1043207142,-0.1178029079,0.05989671942,0.0570952436,-0.1356902308,
4.72,0.06060568483,-0.07857983403,-0.2325092719,0.0398623375,0.2611503934,0.1019028097,-0.1062064412,0.05868189705,0.07679011703,-0.1031040171,
4.74,0.03763132395,-0.06784521846,-0.1889544507,0.02305001025,0.2486161169,0.09333319738,-0.1121716491,0.0591282111,0.07665087753,-0.08854061643,
4.76,0.05613552862,-0.0491264739,-0.1951055885,0.03766664564,0.2325359,0.03932738991,-0.09488545923,0.06034635979,0.08926315133,-0.08859663739,
4.78,0.1034692631,-0.1027710736,-0.2400817217,0.03382927782,0.2014281326,0.05323291106,-0.08286438914,0.06859974215,0.0507230539,-0.1062084617,
4.8,0.1326207819,-0.1357364082,-0.2135550387,0.06575307173,0.2087123223,0.03592402283,-0.09677930002,0.05500657595,0.03224477767,-0.0621974649,
4.82,0.1223989854,-0.1583035779,-0.232839076,0.03594829808,0.20073071,0.02775000004,-0.09597877311,0.0271639444,0.03324991566,-0.05444417311,
4.84,0.07570681015,-0.1452672705,-0.2542391637,-0.001138201655,0.1677358855,0.02860524717,-0.07433909645,0.02137232745,0.0560409901,-0.05322775297,
4.86,0.07222877025,-0.1262485981,-0.2531960512,0.025654408,0.1659212044,0.02419362109,-0.05501752617,-0.006755369305,0.09836252249,-0.03838863255,
4.88,0.03182038129,-0.1362124554,-0.2653305987,0.03895132843,0.1567362134,0.08245973377,-0.08644618704,-0.01326882358,0.1258624144,-0.04771468865,
4.9,0.04030289563,-0.1276741907,-0.2788498178,0.06845152297,0.1651142208,0.09489283376,-0.1196486696,-0.004904988317,0.1038383968,-0.05915132213,
4.92,0.02714948514,-0.14236518,-0.2764290575,0.09029186023,0.1653379351,0.1061532614,-0.1372227221,-0.02077952954,0.1306668751,-0.004782163218,
4.94,0.03812499779,-0.1273750346,-0.2589505079,0.1651621893,0.1917955704,0.06625720237,-0.1341146278,0.02114915465,0.08921993043,-0.0201997168,
4.96,0.04377481634,-0.1029001199,-0.2375705851,0.1781791997,0.2255597622,0.05086284424,-0.1750180608,-0.03396256222,0.1061524996,-0.03492434462,
4.98,0.02685989996,-0.06314393995,-0.2306673145,0.1357550959,0.2236462043,0.0551292453,-0.2145899544,-0.06685833364,0.07608703452,-0.02842698443,
5,0.002109802724,-0.04819283752,-0.2188695854,0.1147934607,0.2543352309,0.07069559372,-0.2030775045,-0.07851082117,0.09657005829,-0.02346719279,
5.02,0.02898737082,-0.07611149991,-0.1369378325,0.08879357768,0.2406796355,0.02171664232,-0.170448962,-0.08672593003,0.09012219441,-0.0436642035,
5.04,0.05911219353,-0.07337479983,-0.1811966049,0.09847760446,0.2401603381,0.01938884343,-0.1901655422,-0.09390113555,0.1059923996,-0.0653771288,
5.06,0.04643510786,-0.07021776468,-0.1233297487,0.09269624603,0.2438765293,0.006091607576,-0.2424208396,-0.09741617097,0.07587160679,-0.04998789523,
5.08,0.03276086889,-0.08194233788,-0.1186619999,0.09871621869,0.2517292009,0.0458679722,-0.232084779,-0.07208388618,0.05959629103,-0.03166605634,
5.1,0.03692757097,-0.1394513286,-0.1387853035,0.1372658368,0.2232191361,0.00540628434,-0.2701841645,-0.08925203447,0.01813344836,0.01124749195,
5.12,-0.02373146655,-0.09437327453,-0.1316072586,0.158377393,0.1970776308,-0.02118762025,-0.2837205801,-0.06299584392,0.03771779259,-0.01662617306,
5.14,0.03025065213,-0.06564211428,-0.1326155498,0.1701565258,0.1964852657,-0.07568711659,-0.2771501777,-0.07292070868,0.02919543355,0.006848165979,
5.16,0.04165870737,-0.03746800235,-0.1559355612,0.1490409209,0.2138122675,-0.09548480563,-0.2965969631,-0.04618949166,0.03034331822,0.0238417155,
5.18,-0.01534736208,-0.03483556065,-0.1433764891,0.1379209822,0.1822223854,-0.06438991359,-0.3022451203,-0.05416376768,-0.02797208773,-0.006634351,
5.2,-0.00742330477,-0.03650425699,-0.1304505925,0.175952854,0.1618598849,-0.1331793476,-0.3211869923,-0.06571713104,-0.002195929227,-0.03642485155,
5.22,-0.01595186267,0.00666460936,-0.1308847135,0.1976989383,0.1700978381,-0.08537360892,-0.3122450132,-0.05027314793,-0.06074480271,-0.03379315494,
5.24,0.006634872083,0.02628266309,-0.1565325175,0.1393258679,0.1661281296,-0.0929464486,-0.3008340234,-0.09162386856,-0.03474834789,-0.04929466873,
5.26,0.04375928972,0.04967102772,-0.1545822989,0.1100532142,0.1793594207,-0.1018420227,-0.2658800168,-0.06810927842,-0.03706294497,-0.0471793645,
5.28,0.004448283136,-0.004923833305,-0.1486789754,0.09476035744,0.2279764778,-0.1139928481,-0.22148045,-0.07906480265,-0.04767188597,-0.02346466668,
5.3,-0.0307928543,0.01022256389,-0.1662582303,0.08709938153,0.2199908296,-0.1197167767,-0.1957369191,-0.07454963127,-0.02692086614,0.01203214808,
5.32,-0.05940243924,0.03704067889,-0.2121282088,0.1027008531,0.1897004908,-0.1166305638,-0.2120004236,-0.07071433882,-0.01090390194,0.02964868641,
5.34,3.254454601e-05,0.03661956768,-0.1969587435,0.03461046939,0.1736563635,-0.1384165004,-0.2309011482,-0.05061519517,-0.01919528253,0.02422867332,
5.36,-0.01111309074,0.04952237567,-0.2016512657,0.04496488524,0.2182585041,-0.1272381258,-0.192902868,-0.06380315064,-0.0176948018,0.0230903845,
5.38,-0.03835928732,0.08528269807,-0.2148628989,0.05114397102,0.2312359429,-0.1164549347,-0.2035685359,-0.056977829,-0.02925373231,-0.03559779374,
5.4,-0.04409519308,0.0918156502,-0.2075195867,0.04404271047,0.2867872401,-0.08269963114,-0.1387950233,-0.02898456533,0.004414390136,0.01582770785,
5.42,-0.06194102428,0.06586302871,-0.1817780336,0.02016630238,0.2831075553,-0.1000967473,-0.1731064475,-0.003835487694,-0.01883665686,0.005203678459,
5.44,-0.06964824375,0.06029376504,-0.1555798293,0.04344628618,0.2475472538,-0.09928075204,-0.1229982387,-0.01243880984,-0.03598323165,-0.03232549144,
5.46,-0.03518247831,0.0541622533,-0.1594419479,0.04769419502,0.2446105958,-0.09257800342,-0.09956307319,-0.04046243646,-0.02960102562,-0.04309472006,
5.48,-0.01455584056,0.05334105597,-0.1441353843,0.04391080946,0.2457813432,-0.1124612833,-0.1030116575,0.01442803898,-0.01270281308,-0.04459098083,
5.5,0.01977937445,0.04584947567,-0.1643337899,0.09874737676,0.2472961511,-0.09841650394,-0.09050625747,0.001352718219,0.00966167494,-0.03063101958,
5.52,0.03826941665,0.04005290361,-0.1267213922,0.1080517982,0.2725634248,-0.06733312992,-0.1191490432,0.01142261194,0.000868616277,-0.03177138362,
5.54,0.04869068789,0.02817409496,-0.1050720145,0.09236235874,0.2866250929,-0.06560118678,-0.1221012489,0.04890029831,-0.02594770598,-0.05603362618,
5.56,0.1179187555,-0.02070633304,-0.08749251056,0.03406594592,0.2108740161,-0.08979556634,-0.1560772902,0.09784920052,-0.02944747562,-0.072561251,
5.58,0.1285298791,-0.02796731622,-0.1114590081,0.03725307173,0.2029000008,-0.1044083633,-0.114854925,0.08201924898,-0.03597251172,-0.08037746742,
5.6,0.1792994911,-0.004122875995,-0.1395311554,0.04927284235,0.2178124601,-0.07286276847,-0.141650306,0.0926509921,-0.05282799012,-0.0540890062,
5.62,0.2008173419,-0.03876311592,-0.1370355451,0.01226846084,0.1744029205,-0.1069808316,-0.1415479637,0.112900763,-0.09332797724,-0.04517130924,
5.64,0.2295124715,-0.02768365551,-0.1186777496,-0.001163244063,0.1226813837,-0.07707377767,-0.1578549886,0.1651064587,-0.1431951201,-0.01445124954,
5.66,0.2201386811,-0.008205190406,-0.09617771505,0.06270536249,0.07075811393,0.003866086861,-0.1828426431,0.1921840903,-0.1347075703,-0.01372842085,
5.68,0.1966169294,-0.02071938728,-0.0976300424,0.04482233252,0.05604123186,0.00138381659,-0.1212932449,0.1662824849,-0.129410585,-0.01472717035,
5.7,0.245388004,-0.04345902431,-0.1354617789,0.05581540643,0.08988627828,0.01422070557,-0.1285628802,0.1478337838,-0.1775903585,-0.03533790622,
5.72,0.2122836425,-0.02943032836,-0.141514631,0.08904288402,0.04371901949,0.04996965322,-0.1723751265,0.1528218616,-0.1861297547,-0.01656510843,
5.74,0.1954454165,-0.06394450567,-0.1282872376,0.08268246522,0.06162651318,0.06501567976,-0.1519975612,0.1136373316,-0.2140638871,0.01472647174,
5.76,0.2084781578,-0.1033079332,-0.15793471,0.07897491656,0.06176852494,0.05517863,-0.143181433,0.1032263684,-0.2513151694,0.03011548813,
5.78,0.2375822497,-0.09765701784,-0.1785709075,0.0924195749,0.06884238756,0.03189322373,-0.1680634082,0.0928136975,-0.25363683,0.03213383836,
5.8,0.2543603706,-0.08502212811,-0.1644668219,0.1062856392,0.03346500801,0.02103376642,-0.2440239799,0.08983206829,-0.222479059,0.04572008224,
5.82,0.2748459805,-0.08849121019,-0.1388414299,0.07852958676,0.038998817,0.02764597054,-0.2743829313,0.05673989155,-0.2790861464,0.02058840561,
5.84,0.2942278677,-0.06110909625,-0.1679723682,0.0380018811,0.02634106743,-0.009249549782,-0.2821315508,0.05580013074,-0.3199266346,0.0341338278,
5.86,0.2920478906,-0.07019901247,-0.1167393849,0.07462168027,0.02075142104,-4.424786251e-05,-0.2777103982,0.0576996586,-0.3147274511,0.05833169428,
5.88,0.2784548526,-0.04471084168,-0.1090118734,0.09044973497,-0.02280168584,-0.04384562191,-0.2834568391,0.01954700917,-0.2965409194,0.08389329601,
5.9,0.2414467613,-0.09306231564,-0.1359519175,0.1143689179,-0.01781929878,-0.07860579499,-0.2750983387,-0.01265271125,-0.2881477772,0.07556651255,
5.92,0.2710513777,-0.05641105611,-0.1010439328,0.1119033568,-0.01296617382,-0.08392628212,-0.2529429696,-0.02195043634,-0.2287810478,0.05934094581,
5.94,0.2464042001,-0.02782071023,-0.1210261981,0.1295538028,-0.04086452155,-0.09372912191,-0.3362703125,0.01600140624,-0.2340946165,0.03433253334,
5.96,0.1939514978,-0.02393763233,-0.14943832,0.1279239514,-0.01273107836,-0.03423650216,-0.3403789775,-0.01737278238,-0.2492882069,-0.01645420935,
5.98,0.1847428405,-0.04199526285,-0.1713265859,0.1727143498,-0.04222763516,0.001318173731,-0.3235618748,-0.04287631958,-0.209971149,-0.02695775738,
6,0.2116823746,-0.01788647233,-0.1638866206,0.1407801386,-0.06716021214,0.02466080619,-0.3500719535,-0.01758548074,-0.1589552399,0.01412186739,
6.02,0.2248752796,0.007583297207,-0.1823922262,0.1201348094,-0.07539689419,0.0001348961547,-0.3807483285,-0.01523056418,-0.1365688892,0.007724520512,
6.04,0.2730495499,-0.02480739673,-0.1703556942,0.08913251351,-0.0777054854,-0.08349365506,-0.3590735041,-0.04072662411,-0.1645502483,0.02094885351,
6.06,0.2474769813,-0.03929616077,-0.1444546756,0.04242865618,-0.0773764753,-0.1054784892,-0.3869908536,-0.07199899749,-0.189706468,-0.01790368191,
6.08,0.2530912806,-0.05839856836,-0.1377592089,0.06599011163,-0.07863565526,-0.1289978997,-0.3468544516,-0.09136037337,-0.2001781961,0.0243532123,
6.1,0.2581703793,-0.07194804905,-0.0937978208,0.1085766064,-0.0798222298,-0.1359923464,-0.3203597619,-0.0923292148,-0.1891421518,0.06087206976,
6.12,0.250430018,-0.0736614663,-0.1076944213,0.1271113047,-0.1114943531,-0.09807575715,-0.3458744661,-0.08180747878,-0.1716970731,0.05668126212,
6.14,0.2366582585,-0.06468980044,-0.1415950115,0.1099264612,-0.07644485107,-0.1146091998,-0.3592046093,-0.1352065145,-0.1370706668,0.06223378662,
6.16,0.2554724877,0.007937880624,-0.1172316085,0.1569733748,-0.09546855527,-0.0667678544,-0.3366906434,-0.1228823855,-0.09845178992,0.04943651916,
6.18,0.2466786409,0.05460452036,-0.1525743072,0.1515801432,-0.1221818888,-0.06567004008,-0.3189108895,-0.08248271141,-0.09259399738,0.02282805533,
6.2,0.2158619743,0.04581081796,-0.1785748116,0.1593880411,-0.08414055571,-0.0566805642,-0.3395229613,-0.06420928581,-0.108032785,0.01129487981,
6.22,0.18045143,0.02119157305,-0.1725538017,0.1714412573,-0.06560625171,-0.02991642169,-0.3103642684,-0.0659036803,-0.1631670076,0.000910208129,
6.24,0.2011829387,0.06071265138,-0.1949763512,0.1171922646,-0.06643767635,-0.00747325463,-0.2757354302,-0.05362382553,-0.1900807838,-0.0343875545,
6.26,0.20129307,0.06732007699,-0.1956269391,0.1187400226,-0.07453458484,0.008565005026,-0.2491729305,-0.09100104695,-0.1740258108,-0.08056057163,
6.28,0.189120789,0.05844016268,-0.2292012184,0.09819628998,-0.0412074633,-0.009853380267,-0.2399367084,-0.05375695833,-0.1778444837,-0.07263630462,
6.3,0.2071647259,0.03130488321,-0.2459885319,0.02711021517,-0.0596807795,-0.02256179005,-0.213190611,-0.006269635842,-0.1591295303,-0.09872163738,
6.32,0.1967907437,0.06632963853,-0.2252754143,0.02803381,-0.05316866359,-0.02406269194,-0.2112237487,-0.002618188604,-0.1780832011,-0.04696978618,
6.34,0.2097304186,0.01148191859,-0.226002368,0.0176455842,-0.09738372131,-0.08119365374,-0.1942083285,-0.01469108343,-0.1518954258,-0.03885854882,
6.36,0.2098351488,0.003861412563,-0.2511196933,0.02085905526,-0.1198205407,-0.0869568548,-0.2038479978,-0.002760614663,-0.1044912777,-0.001532394623,
6.38,0.2136073076,-0.04665470317,-0.2482851431,0.01256640625,-0.1435641474,-0.08919974607,-0.1794934016,0.05366405033,-0.09551505876,-0.007344523464,
6.4,0.2038488041,-0.02157727173,-0.2062559444,0.01571951431,-0.1677894556,-0.1195092619,-0.1921690133,0.088628381,-0.06108830533,-0.04531097041,
6.42,0.2107547821,-0.06852830456,-0.1918229427,0.03701442718,-0.1890059239,-0.09037584373,-0.1905939767,0.0868012918,-0.02468971114,-0.05147823759,
6.44,0.2350534811,-0.1123015153,-0.1774840539,0.02407838229,-0.1282406298,-0.09764815756,-0.2232036073,0.1122961723,0.01969366253,-0.1020578889,
6.46,0.2307786739,-0.1467089678,-0.2085030762,0.01320895014,-0.09525230643,-0.05184962618,-0.2377288327,0.06363013239,0.01530165987,-0.09076639409,
6.48,0.2557861896,-0.1271836587,-0.2294827331,-0.01815917823,-0.09592423483,-0.04673948354,-0.2639365681,0.08925166747,-0.02027044409,-0.1058993803,
6.5,0.2705974829,-0.1305394813,-0.2499791535,0.02073445071,-0.08676247278,-0.008033597189,-0.243960519,0.08458437334,0.01126513661,-0.1053728993,
6.52,0.265923411,-0.1247429939,-0.28425656,0.04916023987,-0.1036810449,0.029457629,-0.2214270239,0.1017550287,-0.01333706081,-0.08081015824,
6.54,0.3034944068,-0.07619185184,-0.2209453886,0.05450256357,-0.1123193569,0.04092750045,-0.2574644268,0.1277791661,-0.06811112451,-0.05428930583,
6.56,0.293063352,-0.1123566629,-0.1870455947,0.04807873958,-0.07722586628,0.02982133633,-0.2497900699,0.1536166332,-0.1187303454,-0.09482820182,
6.58,0.2920742388,-0.08445810094,-0.2160184803,0.02114801821,-0.03325592074,0.00739610999,-0.2347834511,0.1809443625,-0.09415702928,-0.07685794778,
6.6,0.3112993203,-0.09622593791,-0.2430932356,0.04013949901,-0.03652782424,0.01260713508,-0.251881397,0.1519812954,-0.06430928911,0.003912132243,
6.62,0.3207146487,-0.129547622,-0.2873250367,0.02910039007,-0.009334908723,-0.03643850762,-0.2630280727,0.1551281049,-0.07533454393,0.01240760304,
6.64,0.3592475067,-0.1683083741,-0.2768034074,0.03019501079,-0.07140442811,0.0006191995278,-0.2429522546,0.1300383598,-0.06363153807,-0.005426125664,
6.66,0.3475921791,-0.1868986361,-0.2639251808,0.04818228097,-0.06421182779,0.007682834522,-0.2816193285,0.09865865412,-0.1265402309,-0.03256426172,
6.68,0.3487766179,-0.1866543268,-0.2617560578,0.03279238193,-0.1183558475,0.02468969238,-0.3095337962,0.1139711671,-0.08203628767,-0.03723798965,
6.7,0.3161328429,-0.1762726089,-0.2732002202,0.02049775176,-0.1423487154,0.07211470767,-0.3079821029,0.1032858161,-0.09847891043,0.004209142375,
6.72,0.3279840062,-0.1465072978,-0.3023517214,0.03142898641,-0.1423328587,0.09357354788,-0.2432367518,0.08555673928,-0.09416033476,-0.04259942363,
6.74,0.3167192483,-0.133995451,-0.3000302457,-0.006004166028,-0.1362811102,0.07033658901,-0.241041309,0.05653829402,-0.1094086422,-0.04256986146,
6.76,0.2569502359,-0.1550976807,-0.3238577776,-0.009159827029,-0.1419266281,0.04395136371,-0.2460898223,0.104668885,-0.09852936386,-0.06096058423,
6.78,0.2282573396,-0.1660307965,-0.2737977559,0.0007924817874,-0.112408257,0.08668740083,-0.24693845,0.1428805846,-0.07155284389,-0.05781246995,
6.8,0.2044886574,-0.2037695567,-0.3069759581,-0.01194264112,-0.07420033438,0.1161953695,-0.2087990398,0.1254615493,-0.05774521453,-0.06769600462,
6.82,0.2198209931,-0.1656108431,-0.3164525279,-0.01793905825,-0.1052201699,0.08727842043,-0.2430302033,0.1302574819,-0.04822531643,-0.05056632805,
6.84,0.2025187344,-0.1446438467,-0.3176884202,-0.01527991877,-0.1174621623,0.1116041592,-0.2751658009,0.1229406765,-0.05591322346,-0.04433519422,
6.86,0.2217550865,-0.1347689358,-0.2746882315,-0.08661960545,-0.1217051145,0.1211130565,-0.2211920288,0.1705051718,-0.04681351153,-0.01216814818,
6.88,0.2499127474,-0.1501393076,-0.214714684,-0.1163866995,-0.08168291483,0.1175101239,-0.1884262555,0.1323293453,-0.1003645027,-0.06112721912,
6.9,0.2586492646,-0.1141788701,-0.2452169298,-0.1086175165,-0.07779987516,0.1520115254,-0.2002862127,0.08152642917,-0.06739029733,-0.07039615546,
6.92,0.2782244602,-0.1611524411,-0.2384956117,-0.1008694185,-0.1093230407,0.1322760093,-0.1882622651,0.09625761864,-0.09294917848,-0.001284338348,
6.94,0.2817919135,-0.1970655524,-0.229714027,-0.09196536584,-0.1337306326,0.1335696961,-0.1416191738,0.1086790827,-0.1174739005,-0.01233616305,
6.96,0.293769614,-0.1806739189,-0.2029209799,-0.1315259191,-0.1431117598,0.1458451723,-0.1105530078,0.100399014,-0.1394217634,-0.01319858441,
6.98,0.2737877787,-0.1837157542,-0.2207124649,-0.1224526313,-0.1600335148,0.1773762186,-0.1233016988,0.09561979504,-0.1500921201,-0.0180556614,
7,0.265830654,-0.1960155215,-0.1665469547,-0.2040595924,-0.1681137406,0.1852743187,-0.141930615,0.08100558831,-0.132358538,-0.05892901818,
7.02,0.2568400572,-0.202938048,-0.2165213145,-0.1659241536,-0.1710170035,0.1898485456,-0.1643061828,0.09182892622,-0.1325497566,-0.07129286647,
7.04,0.2391318343,-0.2669786389,-0.1875879504,-0.1521848875,-0.1736724433,0.2032630263,-0.1367075946,0.08316061396,-0.1464722635,-0.03701825615,
7.06,0.216072743,-0.2852924345,-0.1504078303,-0.114756351,-0.1375060432,0.1952720885,-0.13278008,0.07259977437,-0.1421228627,-0.03298732917,
7.08,0.1877948379,-0.2489513655,-0.1379453798,-0.1745799843,-0.1621664506,0.1737828967,-0.1553607185,0.03767319215,-0.1122964721,-0.01956403634,
7.1,0.1500301797,-0.2420929316,-0.1175240605,-0.1538695932,-0.1301066607,0.195238199,-0.1330055907,0.001420804565,-0.118082931,0.01932774059,
