1.62,41.3008
1.63,40.9475
1.64,40.5987
1.65,40.2545
1.66,39.9147
1.67,39.5792
1.68,39.2481
1.69,38.9211
1.7,38.5982
1.71,38.2794
1.72,37.9645
1.73,37.6536
1.74,37.3465
1.75,37.0432
1.76,36.7436
1.77,36.4476
1.78,36.1552
1.79,35.8663
1.8,35.5809
1.81,35.2989
1.82,35.0203
1.83,34.7449
1.84,34.4728
1.85,34.2039
1.86,33.9381
1.87,33.6754
1.88,33.4157
1.89,33.159
1.9,32.9052
1.91,32.6543
1.92,32.4063
1.93,32.1611
1.94,31.9186
1.95,31.6789
1.96,31.4418
1.97,31.2073
1.98,30.9755
1.99,30.7462
2,30.5194
2.01,30.295
2.02,30.0731
2.03,29.8536
2.04,29.6365
2.05,29.4217
2.06,29.2092
2.07,28.999
2.08,28.791
2.09,28.5851
2.1,28.3815
2.11,28.18
2.12,27.9805
2.13,27.7832
2.14,27.5879
2.15,27.3946
2.16,27.2033
2.17,27.0139
2.18,26.8265
2.19,26.641
2.2,26.4574
2.21,26.2756
2.22,26.0956
2.23,25.9175
2.24,25.7411
2.25,25.5664
2.26,25.3935
2.27,25.2223
2.28,25.0528
2.29,24.8849
2.3,24.7187
2.31,24.5541
2.32,24.3911
2.33,24.2296
2.34,24.0698
2.35,23.9114
2.36,23.7546
2.37,23.5992
2.38,23.4453
2.39,23.2929
2.4,23.1419
2.41,22.9923
2.42,22.8442
2.43,22.6974
2.44,22.552
2.45,22.4079
2.46,22.2651
2.47,22.1237
2.48,21.9836
2.49,21.8447
2.5,21.7072
2.51,21.5708
2.52,21.4357
2.53,21.3019
2.54,21.1692
2.55,21.0377
2.56,20.9074
2.57,20.7783
2.58,20.6503
2.59,20.5234
2.6,20.3977
2.61,20.273
2.62,20.1495
2.63,20.0271
2.64,19.9057
2.65,19.7854
2.66,19.6661
2.67,19.5478
2.68,19.4306
2.69,19.3144
2.7,19.1992
2.71,19.0849
2.72,18.9717
2.73,18.8594
2.74,18.7481
2.75,18.6377
2.76,18.5282
2.77,18.4196
2.78,18.312
2.79,18.2053
2.8,18.0994
2.81,17.9945
2.82,17.8904
2.83,17.7871
2.84,17.6848
2.85,17.5832
2.86,17.4825
2.87,17.3826
2.88,17.2836
2.89,17.1853
2.9,17.0878
2.91,16.9912
2.92,16.8953
2.93,16.8002
2.94,16.7058
2.95,16.6122
2.96,16.5194
2.97,16.4273
2.98,16.3359
2.99,16.2452
3,16.1553
3.01,16.0661
3.02,15.9776
3.03,15.8897
3.04,15.8026
3.05,15.7161
3.06,15.6303
3.07,15.5452
3.08,15.4608
3.09,15.377
3.1,15.2938
3.11,15.2113
3.12,15.1294
3.13,15.0482
3.14,14.9675
3.15,14.8875
3.16,14.8081
3.17,14.7293
3.18,14.6511
3.19,14.5735
3.2,14.4964
3.21,14.42
3.22,14.3441
3.23,14.2688
3.24,14.194
3.25,14.1198
3.26,14.0462
3.27,13.9731
3.28,13.9005
3.29,13.8285
3.3,13.757
3.31,13.6861
3.32,13.6156
3.33,13.5457
3.34,13.4763
3.35,13.4074
3.36,13.339
3.37,13.271
3.38,13.2036
3.39,13.1367
3.4,13.0702
3.41,13.0042
3.42,12.9387
3.43,12.8737
3.44,12.8091
3.45,12.745
3.46,12.6813
3.47,12.6181
3.48,12.5554
3.49,12.4931
3.5,12.4312
3.51,12.3698
3.52,12.3087
3.53,12.2482
3.54,12.188
3.55,12.1283
3.56,12.069
3.57,12.01
3.58,11.9515
3.59,11.8934
3.6,11.8357
3.61,11.7784
3.62,11.7215
3.63,11.665
3.64,11.6089
3.65,11.5532
3.66,11.4978
3.67,11.4428
3.68,11.3882
3.69,11.334
3.7,11.2801
3.71,11.2266
3.72,11.1734
3.73,11.1206
3.74,11.0682
3.75,11.0161
3.76,10.9644
3.77,10.913
3.78,10.8619
3.79,10.8112
3.8,10.7608
3.81,10.7108
3.82,10.6611
3.83,10.6117
3.84,10.5626
3.85,10.5139
3.86,10.4655
3.87,10.4174
3.88,10.3696
3.89,10.3221
3.9,10.2749
3.91,10.2281
3.92,10.1815
3.93,10.1353
3.94,10.0893
3.95,10.0437
3.96,9.99831
3.97,9.95323
3.98,9.90845
3.99,9.86395
4,9.81974
4.01,9.77581
4.02,9.73216
4.03,9.68879
4.04,9.64569
4.05,9.60286
4.06,9.56031
4.07,9.51802
4.08,9.476
4.09,9.43424
4.1,9.39275
4.11,9.35151
4.12,9.31054
4.13,9.26982
4.14,9.22935
4.15,9.18913
4.16,9.14917
4.17,9.10945
4.18,9.06998
4.19,9.03075
4.2,8.99176
4.21,8.95302
4.22,8.91451
4.23,8.87623
4.24,8.8382
4.25,8.80039
4.26,8.76281
4.27,8.72547
4.28,8.68835
4.29,8.65145
4.3,8.61478
4.31,8.57833
4.32,8.5421
4.33,8.50609
4.34,8.4703
4.35,8.43472
4.36,8.39935
4.37,8.3642
4.38,8.32926
4.39,8.29452
4.4,8.25999
4.41,8.22567
4.42,8.19155
4.43,8.15763
4.44,8.12392
4.45,8.0904
4.46,8.05708
4.47,8.02396
4.48,7.99103
4.49,7.95829
4.5,7.92575
4.51,7.89339
4.52,7.86123
4.53,7.82925
4.54,7.79746
4.55,7.76586
4.56,7.73443
4.57,7.70319
4.58,7.67213
4.59,7.64125
4.6,7.61055
4.61,7.58002
4.62,7.54967
4.63,7.51949
4.64,7.48949
4.65,7.45966
4.66,7.42999
4.67,7.4005
4.68,7.37117
4.69,7.34202
4.7,7.31302
4.71,7.28419
4.72,7.25553
4.73,7.22702
4.74,7.19868
4.75,7.17049
4.76,7.14247
4.77,7.1146
4.78,7.08688
4.79,7.05933
4.8,7.03192
4.81,7.00467
4.82,6.97757
4.83,6.95062
4.84,6.92382
4.85,6.89717
4.86,6.87067
4.87,6.84431
4.88,6.8181
4.89,6.79203
4.9,6.76611
4.91,6.74032
4.92,6.71468
4.93,6.68918
4.94,6.66382
4.95,6.6386
4.96,6.61351
4.97,6.58856
4.98,6.56375
4.99,6.53907
5,6.51453
5.01,6.49011
5.02,6.46583
5.03,6.44168
5.04,6.41766
5.05,6.39377
5.06,6.37001
5.07,6.34637
5.08,6.32286
5.09,6.29948
5.1,6.27622
5.11,6.25308
5.12,6.23007
5.13,6.20718
5.14,6.18441
5.15,6.16176
5.16,6.13924
5.17,6.11683
5.18,6.09453
5.19,6.07236
5.2,6.0503
5.21,6.02836
5.22,6.00653
5.23,5.98482
5.24,5.96322
5.25,5.94173
5.26,5.92036
5.27,5.89909
5.28,5.87794
5.29,5.8569
5.3,5.83596
5.31,5.81514
5.32,5.79442
5.33,5.7738
5.34,5.7533
5.35,5.7329
5.36,5.7126
5.37,5.69241
5.38,5.67232
5.39,5.65234
5.4,5.63245
5.41,5.61267
5.42,5.59299
5.43,5.5734
5.44,5.55392
5.45,5.53454
5.46,5.51525
5.47,5.49606
5.48,5.47697
5.49,5.45798
5.5,5.43908
5.51,5.42027
5.52,5.40156
5.53,5.38294
5.54,5.36442
5.55,5.34599
5.56,5.32765
5.57,5.3094
5.58,5.29124
5.59,5.27318
5.6,5.2552
5.61,5.23731
5.62,5.21951
5.63,5.2018
5.64,5.18417
5.65,5.16664
5.66,5.14919
5.67,5.13182
5.68,5.11454
5.69,5.09734
5.7,5.08023
5.71,5.0632
5.72,5.04626
5.73,5.02939
5.74,5.01261
5.75,4.99591
5.76,4.9793
5.77,4.96276
5.78,4.9463
5.79,4.92992
5.8,4.91362
5.81,4.8974
5.82,4.88126
5.83,4.8652
5.84,4.84921
5.85,4.8333
5.86,4.81746
5.87,4.8017
5.88,4.78602
5.89,4.77041
5.9,4.75487
5.91,4.73941
5.92,4.72402
5.93,4.70871
5.94,4.69346
5.95,4.67829
5.96,4.66319
5.97,4.64817
5.98,4.63321
5.99,4.61832
6,4.6035
6.01,4.58876
6.02,4.57408
6.03,4.55947
6.04,4.54493
6.05,4.53045
6.06,4.51605
6.07,4.50171
6.08,4.48743
6.09,4.47323
6.1,4.45909
6.11,4.44501
6.12,4.431
6.13,4.41706
6.14,4.40317
6.15,4.38936
6.16,4.3756
6.17,4.36191
6.18,4.34828
6.19,4.33472
6.2,4.32121
6.21,4.30777
6.22,4.29439
6.23,4.28107
6.24,4.26781
6.25,4.25461
6.26,4.24147
6.27,4.22839
6.28,4.21537
6.29,4.20241
6.3,4.18951
6.31,4.17666
6.32,4.16387
6.33,4.15114
6.34,4.13847
6.35,4.12585
6.36,4.11329
6.37,4.10079
6.38,4.08834
6.39,4.07595
6.4,4.06361
6.41,4.05133
6.42,4.0391
6.43,4.02693
6.44,4.01481
6.45,4.00274
6.46,3.99073
6.47,3.97877
6.48,3.96686
6.49,3.95501
6.5,3.94321
6.51,3.93146
6.52,3.91976
6.53,3.90811
6.54,3.89651
6.55,3.88497
6.56,3.87347
6.57,3.86203
6.58,3.85063
6.59,3.83928
6.6,3.82799
6.61,3.81674
6.62,3.80554
6.63,3.79439
6.64,3.78328
6.65,3.77223
6.66,3.76122
6.67,3.75026
6.68,3.73935
6.69,3.72848
6.7,3.71766
6.71,3.70689
6.72,3.69616
6.73,3.68548
6.74,3.67484
6.75,3.66425
6.76,3.65371
6.77,3.64321
6.78,3.63275
6.79,3.62234
6.8,3.61197
6.81,3.60164
6.82,3.59136
6.83,3.58113
6.84,3.57093
6.85,3.56078
6.86,3.55067
6.87,3.54061
6.88,3.53058
6.89,3.5206
6.9,3.51066
6.91,3.50076
6.92,3.4909
6.93,3.48109
6.94,3.47131
6.95,3.46157
6.96,3.45188
6.97,3.44222
6.98,3.43261
6.99,3.42303
7,3.4135
7.01,3.404
7.02,3.39454
7.03,3.38513
7.04,3.37575
7.05,3.36641
7.06,3.3571
7.07,3.34784
7.08,3.33861
7.09,3.32942
7.1,3.32027
7.11,3.31116
7.12,3.30208
7.13,3.29304
7.14,3.28403
7.15,3.27507
7.16,3.26613
7.17,3.25724
7.18,3.24838
7.19,3.23956
7.2,3.23077
7.21,3.22202
7.22,3.2133
7.23,3.20462
7.24,3.19597
7.25,3.18735
7.26,3.17878
7.27,3.17023
7.28,3.16172
7.29,3.15325
7.3,3.1448
7.31,3.13639
7.32,3.12802
7.33,3.11968
7.34,3.11137
7.35,3.10309
7.36,3.09485
7.37,3.08663
7.38,3.07845
7.39,3.07031
7.4,3.06219
7.41,3.05411
7.42,3.04606
7.43,3.03804
7.44,3.03005
7.45,3.02209
7.46,3.01417
7.47,3.00627
7.48,2.99841
7.49,2.99057
7.5,2.98277
7.51,2.975
7.52,2.96725
7.53,2.95954
7.54,2.95186
7.55,2.94421
7.56,2.93658
7.57,2.92899
7.58,2.92142
7.59,2.91388
7.6,2.90638
7.61,2.8989
7.62,2.89145
7.63,2.88403
7.64,2.87663
7.65,2.86927
7.66,2.86193
7.67,2.85462
7.68,2.84734
7.69,2.84009
7.7,2.83286
7.71,2.82567
7.72,2.81849
7.73,2.81135
7.74,2.80423
7.75,2.79714
7.76,2.79008
7.77,2.78304
7.78,2.77603
7.79,2.76905
7.8,2.76209
7.81,2.75516
7.82,2.74825
7.83,2.74137
7.84,2.73452
7.85,2.72769
7.86,2.72088
7.87,2.71411
7.88,2.70735
7.89,2.70063
7.9,2.69392
7.91,2.68724
7.92,2.68059
7.93,2.67396
7.94,2.66736
7.95,2.66078
7.96,2.65422
7.97,2.64769
7.98,2.64118
7.99,2.6347
8,2.62824
8.01,2.6218
8.02,2.61539
8.03,2.609
8.04,2.60263
8.05,2.59629
8.06,2.58997
8.07,2.58367
8.08,2.5774
8.09,2.57115
8.1,2.56492
8.11,2.55871
8.12,2.55253
8.13,2.54637
8.14,2.54023
8.15,2.53411
8.16,2.52802
8.17,2.52195
8.18,2.51589
8.19,2.50987
8.2,2.50386
8.21,2.49787
8.22,2.49191
8.23,2.48596
8.24,2.48004
8.25,2.47414
8.26,2.46826
8.27,2.4624
8.28,2.45656
8.29,2.45074
8.3,2.44495
8.31,2.43917
8.32,2.43341
8.33,2.42768
8.34,2.42196
8.35,2.41627
8.36,2.41059
8.37,2.40493
8.38,2.3993
8.39,2.39368
8.4,2.38809
8.41,2.38251
8.42,2.37695
8.43,2.37141
8.44,2.3659
8.45,2.3604
8.46,2.35492
8.47,2.34946
8.48,2.34401
8.49,2.33859
8.5,2.33319
8.51,2.3278
8.52,2.32243
8.53,2.31709
8.54,2.31176
8.55,2.30644
8.56,2.30115
8.57,2.29588
8.58,2.29062
8.59,2.28538
8.6,2.28016
8.61,2.27496
8.62,2.26977
8.63,2.2646
8.64,2.25945
8.65,2.25432
8.66,2.24921
8.67,2.24411
8.68,2.23903
8.69,2.23397
8.7,2.22892
8.71,2.22389
8.72,2.21888
8.73,2.21389
8.74,2.20891
8.75,2.20395
8.76,2.199
8.77,2.19407
8.78,2.18916
8.79,2.18427
8.8,2.17939
8.81,2.17453
8.82,2.16968
8.83,2.16485
8.84,2.16004
8.85,2.15524
8.86,2.15046
8.87,2.1457
8.88,2.14095
8.89,2.13622
8.9,2.1315
8.91,2.1268
8.92,2.12211
8.93,2.11744
8.94,2.11278
8.95,2.10814
8.96,2.10352
8.97,2.09891
8.98,2.09431
8.99,2.08973
9,2.08517
9.01,2.08062
9.02,2.07608
9.03,2.07157
9.04,2.06706
9.05,2.06257
9.06,2.0581
9.07,2.05363
9.08,2.04919
9.09,2.04476
9.1,2.04034
9.11,2.03594
9.12,2.03155
9.13,2.02717
9.14,2.02281
9.15,2.01847
9.16,2.01413
9.17,2.00981
9.18,2.00551
9.19,2.00122
9.2,1.99694
9.21,1.99268
9.22,1.98843
9.23,1.9842
9.24,1.97997
9.25,1.97576
9.26,1.97157
9.27,1.96739
9.28,1.96322
9.29,1.95906
9.3,1.95492
9.31,1.95079
9.32,1.94668
9.33,1.94258
9.34,1.93849
9.35,1.93441
9.36,1.93035
9.37,1.9263
9.38,1.92226
9.39,1.91823
9.4,1.91422
9.41,1.91022
9.42,1.90623
9.43,1.90226
9.44,1.8983
9.45,1.89435
9.46,1.89041
9.47,1.88648
9.48,1.88257
9.49,1.87867
9.5,1.87478
9.51,1.8709
9.52,1.86704
9.53,1.86319
9.54,1.85935
9.55,1.85552
9.56,1.8517
9.57,1.8479
9.58,1.84411
9.59,1.84032
9.6,1.83655
9.61,1.8328
9.62,1.82905
9.63,1.82532
9.64,1.82159
9.65,1.81788
9.66,1.81418
9.67,1.81049
9.68,1.80681
9.69,1.80315
9.7,1.79949
9.71,1.79585
9.72,1.79221
9.73,1.78859
9.74,1.78498
9.75,1.78138
9.76,1.77779
9.77,1.77421
9.78,1.77065
9.79,1.76709
9.8,1.76354
9.81,1.76001
9.82,1.75649
9.83,1.75297
9.84,1.74947
9.85,1.74598
9.86,1.74249
9.87,1.73902
9.88,1.73556
9.89,1.73211
9.9,1.72867
9.91,1.72524
9.92,1.72182
9.93,1.71841
9.94,1.71501
9.95,1.71162
9.96,1.70824
9.97,1.70488
9.98,1.70152
9.99,1.69817
10,1.69483
