0,1,2,3,4,5,6,7,8,9,
0.59,4.767475178,4.356009937,4.322321453,4.742034749,4.562335347,4.7127327,4.75930456,4.740769547,4.631528576,4.555953165,
0.6,4.810451963,4.354116424,4.318844824,4.730699053,4.570268662,4.716199832,4.736463262,4.749052494,4.632884101,4.547988676,
0.61,4.843671956,4.374118378,4.315394381,4.766141662,4.54372163,4.677697597,4.774062608,4.786632306,4.637545356,4.531922216,
0.62,4.855650318,4.362422338,4.309965296,4.755530209,4.514982121,4.680409658,4.77862235,4.777868075,4.643004264,4.488659915,
0.63,4.882970945,4.348149059,4.317252617,4.741285804,4.47821045,4.653931313,4.793165681,4.821655971,4.610359836,4.448531487,
0.64,4.87447986,4.345792225,4.300861436,4.728220253,4.456752507,4.681126392,4.792946543,4.823174198,4.591127671,4.439911813,
0.65,4.834525057,4.353235112,4.272050034,4.740422011,4.419330736,4.663114891,4.796791954,4.84525988,4.628821502,4.41973172,
0.66,4.852216405,4.350893483,4.26836942,4.701620304,4.40971119,4.674648364,4.790528759,4.842568409,4.640115125,4.452322807,
0.67,4.833190581,4.32932058,4.285432888,4.652594719,4.404667173,4.673438084,4.779327969,4.807950984,4.639770615,4.440329985,
0.68,4.810987027,4.363916644,4.304874025,4.661979125,4.373080719,4.69233056,4.807945826,4.832750201,4.577732283,4.430249689,
0.69,4.811439774,4.317808651,4.321325336,4.638182489,4.353081171,4.702694006,4.797071082,4.833755216,4.572381926,4.428541676,
0.7,4.778610639,4.304010686,4.310699456,4.625862385,4.366772275,4.740552928,4.783063448,4.838173331,4.592287417,4.421180092,
0.71,4.775602505,4.280801131,4.308455784,4.612483246,4.349873891,4.75526216,4.7948896,4.80769319,4.581099135,4.438849074,
0.72,4.800991664,4.242637834,4.341554765,4.613465744,4.359796845,4.718457688,4.802380282,4.787808832,4.591519935,4.457661182,
0.73,4.782191585,4.231845539,4.369790185,4.645326053,4.307783845,4.7385408,4.782701659,4.769590732,4.585740326,4.449214415,
0.74,4.780316336,4.222175174,4.351366089,4.649660361,4.326587655,4.724529168,4.787194008,4.768749997,4.577242645,4.429092478,
0.75,4.773934002,4.229056117,4.346109828,4.615725639,4.349891741,4.6771352,4.762676677,4.74517395,4.544393249,4.441272004,
0.76,4.757990566,4.234538272,4.312563737,4.617643063,4.355798994,4.707891044,4.785320439,4.724867925,4.562056405,4.518348308,
0.77,4.730621754,4.208618973,4.324401179,4.601963672,4.364098587,4.715429441,4.795772254,4.723379249,4.598565245,4.5283571,
0.78,4.751793769,4.23402797,4.357205134,4.577189228,4.430231214,4.70893221,4.800598687,4.70974396,4.582846523,4.572643014,
0.79,4.759968538,4.252018611,4.347624906,4.566580244,4.45676036,4.696430882,4.795973318,4.692434589,4.599970939,4.594120719,
0.8,4.77381762,4.269084806,4.331849293,4.554647755,4.451256653,4.688230475,4.81554281,4.674836787,4.62390304,4.623160181,
0.81,4.768630879,4.239014603,4.35067161,4.600711344,4.451756455,4.707839313,4.836771164,4.673024684,4.602352143,4.633695747,
0.82,4.741223696,4.234170334,4.340597988,4.612330113,4.4268962,4.71531086,4.868785645,4.665435283,4.604266024,4.66170187,
0.83,4.749589136,4.246278688,4.353231418,4.629092177,4.394833078,4.698615095,4.857831314,4.662661122,4.569607191,4.677788278,
0.84,4.732683603,4.222887556,4.376765798,4.626499221,4.411871543,4.709292198,4.865051067,4.666749082,4.550274642,4.710973677,
0.85,4.724762848,4.249783207,4.38570636,4.611448062,4.421715693,4.689118015,4.848196776,4.66473151,4.544271165,4.694011913,
0.86,4.682590118,4.247055904,4.377838613,4.595770508,4.434031417,4.698915127,4.848374048,4.683789517,4.514119134,4.709477257,
0.87,4.643058506,4.239839571,4.400401915,4.573567111,4.44305766,4.75337579,4.886923131,4.673586477,4.519414682,4.731875946,
0.88,4.659029135,4.223180398,4.423308605,4.587308648,4.432659647,4.740364271,4.850415585,4.675175685,4.564153302,4.737194121,
0.89,4.634397728,4.240922215,4.402490474,4.581255154,4.407095471,4.737681078,4.838339368,4.666566542,4.5917936,4.726215107,
0.9,4.626746777,4.225251657,4.422178183,4.614792801,4.394022104,4.754735319,4.870809409,4.66207365,4.588638263,4.703298233,
0.91,4.613730794,4.248386086,4.394377102,4.621697626,4.397308039,4.748941662,4.878562338,4.642505815,4.588015354,4.691564234,
0.92,4.628074979,4.243287971,4.386989765,4.655751179,4.398071033,4.709704909,4.884824581,4.660658064,4.615354208,4.664965907,
0.93,4.636237843,4.242931201,4.409186932,4.637968062,4.388727372,4.705625623,4.888113098,4.649436829,4.620535424,4.678278152,
0.94,4.674518072,4.247096504,4.393910671,4.629455769,4.421482267,4.713456299,4.875551753,4.665760227,4.611926171,4.690609725,
0.95,4.671292149,4.242728955,4.402391685,4.653289211,4.405865359,4.697194236,4.890273797,4.635982348,4.605978353,4.688481326,
0.96,4.650981007,4.257938709,4.389452267,4.665443846,4.411457827,4.695209366,4.878912581,4.626355457,4.622455296,4.673719516,
0.97,4.675307476,4.267558007,4.390982326,4.697185069,4.453619749,4.685597873,4.874383841,4.629772009,4.605737607,4.688459134,
0.98,4.693868552,4.242822329,4.368172552,4.67808472,4.500947828,4.694646666,4.852169734,4.648007993,4.595795369,4.675063303,
0.99,4.670981754,4.237311487,4.35784949,4.678159336,4.472828394,4.739816026,4.848149904,4.616190098,4.596214965,4.678115513,
